edgebits,nonce,seconds,found,device,cycle
28,603,1.460678,0,0,
28,604,1.470599,0,0,
28,605,1.466455,0,0,
28,606,1.463812,0,0,
28,607,1.464151,0,0,
28,608,1.477880,0,0,
28,609,1.465515,0,0,
28,610,1.474488,0,0,
28,611,1.475627,0,0,
28,612,1.465014,0,0,
28,613,1.473063,0,0,
28,614,1.470085,0,0,
28,615,1.494043,1,0,14ff1 2b07cb 50a3aa 9b146d 1f260f6 1f2e8b8 31279ff 345a30a 35016b0 35e9069 3a34280 3df3026 41fbd57 42651b2 44395ee 4bbe6b7 4e6f592 531d8e9 730c562 77e84dc 7b4e1bc 7fc8316 8297ccb 8a942fc 8cee0d8 8f26d20 8fb48e2 98403f1 98acead 9c317c2 9e2cb7d 9e8baa2 ada5485 b0aa35b cc2f890 d3c911b d860c74 dab7015 e63ca40 f05c825 f559fb0 fc60d5b
28,616,1.471912,0,0,
28,617,1.471809,0,0,
28,618,1.478636,0,0,
28,619,1.481621,0,0,
28,620,1.475060,0,0,
28,621,1.472158,0,0,
28,622,1.472539,0,0,
28,623,1.464224,0,0,
28,624,1.470119,0,0,
28,625,1.471608,0,0,
28,626,1.467698,0,0,
28,627,1.466654,0,0,
28,628,1.467772,0,0,
28,629,1.479363,0,0,
28,630,1.476460,0,0,
28,631,1.476152,0,0,
28,632,1.474351,0,0,
28,633,1.467967,0,0,
28,634,1.478447,0,0,
28,635,1.464295,0,0,
28,636,1.469942,0,0,
28,637,1.465798,0,0,
28,638,1.467182,0,0,
28,639,1.475718,0,0,
28,640,1.467378,0,0,
28,641,1.474807,0,0,
28,642,1.474588,0,0,
28,643,1.479188,0,0,
28,644,1.470398,0,0,
28,645,1.478680,0,0,
28,646,1.459582,0,0,
28,647,1.478689,0,0,
28,648,1.472554,0,0,
28,649,1.469658,0,0,
28,650,1.467770,0,0,
28,651,1.470478,0,0,
28,652,1.471754,0,0,
28,653,1.479916,0,0,
28,654,1.474436,0,0,
28,655,1.478797,0,0,
28,656,1.473967,0,0,
