edgebits,nonce,seconds,found,device,cycle
29,528,3.276829,1,0,a315b6 1053dff 131e5ac 1bffa54 23e1656 336eace 3cf69b1 3e06bc6 625b5ad 6542c52 79faeda 96a7e86 9f13f3e a3e23ee a846e72 aa0c13d ba17a3e dc0e7e9 e849f27 f1316ba f206964 f24685f 10c4c6cc 10d30cbb 123fa209 157b00ad 1605c8e9 18a716aa 19153643 1924f328 1ac3c713 1b986df2 1babf22e 1be8f62f 1c7a02cf 1cbfa016 1da33ada 1daa38ab 1e421681 1e5072c3 1f4d7056 1fe9851c
29,529,3.211377,0,0,
29,530,3.208533,0,0,
29,531,3.222790,0,0,
29,532,3.224378,0,0,
29,533,3.197842,0,0,
29,534,3.219165,0,0,
29,535,3.192908,0,0,
29,536,3.192707,0,0,
29,537,3.208012,0,0,
29,538,3.196679,0,0,
29,539,3.206548,0,0,
29,540,3.217922,0,0,
29,541,3.211780,0,0,
29,542,3.203291,0,0,
29,543,3.186975,0,0,
29,544,3.188462,0,0,
29,545,3.198301,0,0,
29,546,3.182444,0,0,
29,547,3.202757,0,0,
29,548,3.215674,0,0,
29,549,3.180907,0,0,
29,550,3.213783,0,0,
29,551,3.211762,0,0,
29,552,3.204428,0,0,
29,553,3.220727,0,0,
29,554,3.219189,0,0,
29,555,3.243871,0,0,
29,556,3.193955,0,0,
29,557,3.203823,0,0,
29,558,3.162792,0,0,
29,559,3.217892,0,0,
29,560,3.198369,0,0,
29,561,3.212455,0,0,
29,562,3.197353,0,0,
29,563,3.204592,0,0,
29,564,3.247798,0,0,
29,565,3.208491,0,0,
29,566,3.191976,0,0,
29,567,3.239222,0,0,
29,568,3.200418,0,0,
29,569,3.195618,0,0,
29,570,3.243924,0,0,
29,571,3.222802,0,0,
29,572,3.211774,0,0,
29,573,3.195613,0,0,
29,574,3.197515,0,0,
29,575,3.239088,0,0,
29,576,3.194333,0,0,
29,577,3.240353,0,0,
29,578,3.196990,0,0,
29,579,3.224538,0,0,
29,580,3.198868,0,0,
29,581,3.220395,0,0,
29,582,3.200081,0,0,
29,583,3.202714,0,0,
29,584,3.219322,0,0,
29,585,3.194712,0,0,
29,586,3.198601,0,0,
29,587,3.203569,0,0,
29,588,3.209978,0,0,
29,589,3.214708,0,0,
29,590,3.231195,0,0,
29,591,3.222464,0,0,
29,592,3.221951,0,0,
29,593,3.220704,0,0,
29,594,3.197841,0,0,
29,595,3.200335,0,0,
29,596,3.225033,0,0,
29,597,3.191483,0,0,
29,598,3.230129,0,0,
29,599,3.220839,0,0,
